log10_mej_dyn v_ej_dyn Ye_dyn log10_mej_wind v_ej_wind Ye_wind inclination_EM luminosity_distance em_syserr timeshift redshift Ebv log_likelihood log_prior
-1.3037343018327332 0.2581298030191227 0.3357662299037052 -1.0190637103954518 0.050901216917624545 0.25069336366252526 0.07044274511232759 75.25380681259904 0.5382879095226042 0.0 0.009727 0.0 -131.17290079946326 -0.36106494385703813
-1.3153970137765618 0.19157139962251823 0.346928971752664 -0.9197676095987353 0.051884557892841604 0.32343642834348324 0.9134266115083414 68.9465527847715 0.6750392706979431 0.0 0.009727 0.0 -128.94327228006438 -0.4999073629146549
-1.3011361019326275 0.1971468131464957 0.3421195212943101 -0.9035968862119121 0.05070417360518684 0.28709416347853667 0.935240247873107 74.74796344595833 0.6193262937369092 0.0 0.009727 0.0 -128.66162902678013 -0.4945591190639613
-1.3660426170288735 0.19514314982182668 0.3346101897650306 -0.8934584486072761 0.0514918939218366 0.32224006287255486 0.7087808854358617 75.96692093428597 0.4893192699718112 0.0 0.009727 0.0 -128.4318174005429 -0.2751180627293395
-1.3060476963757761 0.1933253734707321 0.331965546418693 -0.9238473620387124 0.05094273376622472 0.32249604022845946 0.5140573634579163 76.37720141508883 0.5622965983742828 0.0 0.009727 0.0 -128.1153916923395 -0.419518594439255
-1.3382612818321356 0.19210580911644376 0.34726770260270046 -0.9056026047873076 0.0504064219288252 0.3076560160720389 0.526637353585672 78.1350696647934 0.5478622877475527 0.0 0.009727 0.0 -127.75595922529503 -0.4162678348993897
-1.3219485430205309 0.19344196612028042 0.34355795301968367 -0.9021751811318535 0.05110354897503683 0.3124837225252165 0.6598903287806135 82.1341323078176 0.5617132758553957 0.0 0.009727 0.0 -127.37135129106039 -0.49115009291498035
-1.3168809469990543 0.19438756102154117 0.34329086693112265 -0.9369813946069296 0.05075912807832609 0.3229920094403802 0.4522023526737137 81.1037392205246 0.48409974023022734 0.0 0.009727 0.0 -127.35893643975085 -0.3298249144985601
-1.368676047530646 0.19350909895988522 0.3381364651977605 -0.901114092293428 0.050102521619633 0.3076963773996525 0.8135310835910995 77.0684573013582 0.6527577674290422 0.0 0.009727 0.0 -127.34127931972644 -0.5777050775975274
-1.3382544589517664 0.20375991671706323 0.3489152043472163 -0.9077613905968083 0.05009371104506981 0.32468232534397923 0.6310573978781061 78.3606741594518 0.5456511085752846 0.0 0.009727 0.0 -127.27524026547079 -0.4151068604215338
-1.3919469252928665 0.1942172242255925 0.3451123713525916 -0.9305123225376191 0.05077675221224051 0.3251092193760511 0.8625662359238617 66.05888686295317 0.5230592824541461 0.0 0.009727 0.0 -127.1502081808785 -0.20204626564342631
-1.3854982309452974 0.20199563486926647 0.3443281238767661 -0.9153288365417684 0.05045905400482144 0.3219021545531627 0.4426603651669674 80.31540522355016 0.5802585866190134 0.0 0.009727 0.0 -127.09707210821257 -0.5012401794101808
-1.3848666503791884 0.1882209118860927 0.34123012631951144 -0.9086010077030753 0.05008914475543695 0.3121826582751362 0.9217270666609186 70.50202055321223 0.566458751865319 0.0 0.009727 0.0 -127.01428276362871 -0.34685052311571074
-1.3085940965642915 0.19361697507645698 0.33388103788129275 -0.9016423280274044 0.05065891022824467 0.3214010100837966 0.5581101598070569 77.66100152292661 0.6789326810366973 0.0 0.009727 0.0 -126.96350388857981 -0.6246800866431317
-1.4521903392270108 0.195244644015774 0.34845945970459796 -0.9342688587983083 0.05039175017891148 0.32148868560861527 0.7393230716511664 69.41749235550903 0.56648958035177 0.0 0.009727 0.0 -126.74767041772326 -0.3314024620630599
-1.3731697762475628 0.19851106064312002 0.3474275810909116 -0.8925606432324575 0.05044969198531159 0.31898069335778495 0.9096421636323628 68.32522597130372 0.4844179091721622 0.0 0.009727 0.0 -126.68830210674103 -0.15903190977426251
-1.3497254919023973 0.20226500895957278 0.33683447407785666 -0.904132744725219 0.050455072230839226 0.31505097541988947 0.8783100216246953 68.89698481750291 0.6370846217016688 0.0 0.009727 0.0 -126.56999680307823 -0.44131979401010124
