log10_Xlan log10_mej log10_vej luminosity_distance em_syserr timeshift Ebv log_likelihood log_prior
-3.3973237117644146 -1.7029972771251587 -0.6949306828477997 25.61551915299878 0.7253482786682411 0.0 0.0 -163.09367836551496 -10.582121545670145
-3.4771284677430927 -1.7857804269757298 -0.7011056263891213 23.40791984168153 0.6997758669731671 0.0 0.0 -163.05816266274886 -10.4561057506756
-3.340350281268985 -1.9427067647772742 -0.7014690089766527 18.721837122560675 0.7475869100535646 0.0 0.0 -163.05672528085515 -10.29881240632856
-3.268960646031811 -1.5706383482862587 -0.6991242063485434 25.904962014389163 0.7823796974972455 0.0 0.0 -163.050852136457 -10.669045940369019
-3.1797223044288554 -1.6637065806792264 -0.6995872733679875 23.833907219556135 0.7201963405513501 0.0 0.0 -163.04296891792671 -10.502904346998726
-3.4771169365672154 -1.477915754864625 -0.6982438065881988 32.520529438915815 0.8144562784865567 0.0 0.0 -163.0301110636182 -10.93666354966607
-3.3149612992232935 -1.7645203535128382 -0.7008112860999256 22.524671123515464 0.8972905454391372 0.0 0.0 -163.023856455282 -10.666262157517627
-3.3691068586842254 -1.9113866040870118 -0.7051058755046651 18.913398274322393 0.7398913467013649 0.0 0.0 -163.01688832517527 -10.298645158020271
-3.426529754604246 -1.4877700527980382 -0.6975627744750654 30.701397770492072 0.6822360800542695 0.0 0.0 -163.00762006970984 -10.701955176990776
-3.427763331777383 -1.7324395677010318 -0.6937209583406414 21.48796701874138 0.7331008666276684 0.0 0.0 -163.00645975838546 -10.417047642349813
-3.2364729710061217 -1.7502614538503183 -0.6930331608061822 20.921323973991033 0.8076229073306926 0.0 0.0 -162.99418546467416 -10.487135412473794
